movie_ID,movie_title,duration,color,title_year,country,language,content_rating,budget_USD,gross_USD,net_USD,profitable,director_name,director_top20?,director_facebook?,director_facebook_likes,actor_1_name,actor_top20?,actor_1_facebook?,actor_1_facebook_likes,actor_2_name,actor_top20?,actor_2_facebook?,actor_2_facebook_likes,actor_3_name,actor_top20?,actor_3_facebook?,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook?,movie_facebook_likes;,facenumber_in_poster,num_voted_users,num_user_for_reviews,imdb_score,imdb_top_250
2974,Cecil B. DeMented,87,1,2000,France,English,R,10000000,1276984,-8723016,0,John Waters,0,0,0,Alicia Witt,0,1,975,Melanie Griffith,0,1,537,Kevin Nealon,0,1,503,3059,1,795,2,11403,150,6.2,0
2975,The Brothers Solomon,93,1,2007,USA,English,R,10000000,900926,-9099074,0,Bob Odenkirk,0,0,0,Jenna Fischer,0,1,966,Lee Majors,0,1,799,Will Forte,0,1,622,3307,1,319,2,9517,46,5.3,0
2976,Shaolin Soccer,85,0,2001,Hong Kong,Cantonese,PG,10000000,488872,-9511128,0,Stephen Chow,0,0,0,Wei Zhao,0,1,478,Karen Mok,0,1,83,Kwok-Kwan Chan,0,1,51,700,0,0,2,56923,243,7.3,0
2977,Imaginary Heroes,111,1,2004,USA,English,R,4000000,228524,-3771476,0,Dan Harris,0,1,24,Kip Pardue,0,1,374,Ryan Donowho,0,1,181,Larry Fessenden,0,1,83,768,1,345,2,8708,56,7.3,0
2978,High Heels and Low Lifes,86,1,2001,UK,English,R,10000000,226792,-9773208,0,Mel Smith,0,1,302,Minnie Driver,0,1,893,Danny Dyer,0,1,798,Mary McCormack,0,1,428,3049,1,117,2,3080,44,6.2,0
2979,The Open Road,91,1,2009,USA,English,PG-13,10000000,19348,-9980652,0,Michael Meredith,0,1,7,Jeff Bridges,0,1,12000,Justin Timberlake,0,1,3000,Ted Danson,0,1,875,16118,1,370,2,2941,11,5.5,0
2980,The Good Guy,90,1,2009,USA,English,R,8000000,100503,-7899497,0,Julio DePietro,0,0,0,Adrian Martinez,0,1,806,Scott Porter,0,1,690,Aaron Yoo,0,1,617,3124,1,1000,2,7759,20,5.9,0
2981,The Runaways,106,1,2010,USA,English,R,10000000,3571735,-6428265,0,Floria Sigismondi,0,1,50,Kristen Stewart,0,1,17000,Scout Taylor-Compton,0,1,908,Johnny Lewis,0,1,741,21711,0,0,2,39260,129,6.6,0
2982,Harold & Kumar Go to White Castle,88,1,2004,USA,English,R,9000000,18225165,9225165,1,Danny Leiner,0,1,8,Ethan Embry,0,1,982,Fred Willard,0,1,729,Paula Garc??s,0,1,587,3114,0,0,2,155262,316,7.1,0
2983,My Name Is Khan,128,1,2010,India,Hindi,PG-13,12000000,4018695,-7981305,0,Karan Johar,0,1,160,Shah Rukh Khan,0,1,8000,Jimmy Shergill,0,1,327,Christopher B. Duncan,0,1,81,8532,1,27000,2,69759,235,8,0
2984,Club Dread,119,1,2004,USA,English,R,8550000,4992159,-3557841,0,Jay Chandrasekhar,0,1,422,Brittany Daniel,0,1,861,Lindsay Price,0,1,499,Jay Chandrasekhar,0,1,422,3306,1,713,2,23823,201,5.6,0
2985,Splash,111,1,1984,USA,English,PG,8000000,69800000,61800000,1,Ron Howard,1,1,2000,Tom Hanks,1,1,15000,Howard Morris,0,1,161,Patrick Cronin,0,1,51,15361,0,0,2,54723,99,6.2,0
2986,Stand by Me,89,1,1986,USA,English,R,8000000,52287414,44287414,1,Rob Reiner,0,0,0,Marshall Bell,0,1,217,Frances Lee McCain,0,1,107,Casey Siemaszko,0,1,107,644,1,24000,2,271794,584,8.1,1
2987,A Thin Line Between Love and Hate,108,1,1996,USA,English,R,8000000,34746109,26746109,1,Martin Lawrence,0,0,0,Faizon Love,0,1,585,Lynn Whitfield,0,1,434,Della Reese,0,1,388,3023,1,559,2,3122,14,5.6,0
2988,50/50,100,1,2011,USA,English,R,8000000,34963967,26963967,1,Jonathan Levine,0,1,129,Joseph Gordon-Levitt,0,1,23000,Anna Kendrick,0,1,10000,Bryce Dallas Howard,0,1,3000,39807,1,40000,2,270441,378,7.7,0
2989,On Her Majesty's Secret Service,142,1,1969,UK,English,M,7000000,22800000,15800000,1,Peter R. Hunt,0,1,13,Telly Savalas,0,1,803,George Lazenby,0,1,314,Desmond Llewelyn,0,1,244,1769,0,0,2,59941,452,6.8,0
2990,Drive Me Crazy,91,1,1999,USA,English,PG-13,8000000,17843379,9843379,1,John Schultz,0,1,13,Stephen Collins,0,1,452,Mark Webber,0,1,442,Keri Lynn Pratt,0,1,292,1760,0,0,2,14904,147,5.7,0
2991,Enough Said,93,1,2013,USA,English,PG-13,8000000,17536788,9536788,1,Nicole Holofcener,0,1,132,Christopher Nicholas Smith,0,1,434,Ben Falcone,0,1,265,Michaela Watkins,0,1,216,1183,1,12000,2,49240,142,7.1,0
2992,Held Up,89,1,1999,USA,English,PG-13,8000000,4692814,-3307186,0,Steve Rash,0,1,15,Barry Corbin,0,1,883,Nia Long,0,1,826,Jake Busey,0,1,660,3291,1,77,2,2870,34,5.1,0
2993,Showdown in Little Tokyo,79,1,1991,USA,English,R,8000000,2275557,-5724443,0,Mark L. Lester,0,1,73,Cary-Hiroyuki Tagawa,0,1,1000,Tia Carrere,0,1,1000,Vernee Watson,0,1,112,2404,0,0,2,12561,102,6,0
2994,When Did You Last See Your Father?,92,1,2007,UK,English,PG-13,8000000,1071240,-6928760,0,Anand Tucker,0,1,14,Colin Firth,0,1,14000,Jim Broadbent,0,1,1000,Gina McKee,0,1,291,15848,1,429,2,3571,34,6.9,0
2995,Prefontaine,106,1,1997,USA,English,PG-13,8000000,532190,-7467810,0,Steve James,0,1,23,Kurtwood Smith,0,1,1000,Laurel Holloman,0,1,273,Amy Locane,0,1,200,1610,0,0,2,5673,37,6.8,0
2996,Down in the Valley,108,1,2005,USA,English,R,8000000,568695,-7431305,0,David Jacobson,0,1,12,Hunter Parrish,0,1,2000,Bruce Dern,0,1,844,Rory Culkin,0,1,710,3921,1,412,2,16617,110,6.5,0
2997,The Singing Detective,109,1,2003,USA,English,R,8000000,336456,-7663544,0,Keith Gordon,0,1,200,Robert Downey Jr.,1,1,21000,Robin Wright,0,1,18000,Alfre Woodard,0,1,1000,41645,1,494,2,7116,79,5.6,0
2998,The Blood of Heroes,90,1,1989,Australia,English,R,10000000,882290,-9117710,0,David Webb Peoples,0,1,73,Delroy Lindo,0,1,848,Joan Chen,0,1,643,Anna Katarina,0,1,26,1526,1,999,2,4792,43,6.5,0
2999,Witless Protection,97,1,2008,USA,English,PG-13,7500000,4131640,-3368360,0,Charles Robert Carner,0,1,18,Ivana Milicevic,0,1,834,Jenny McCarthy,0,1,749,Richard Bull,0,1,742,4091,1,140,2,5463,20,3.1,0
3000,The Neon Demon,118,1,2016,France,English,R,7000000,1330827,-5669173,0,Nicolas Winding Refn,0,0,0,Keanu Reeves,0,1,18000,Bella Heathcote,0,1,860,Charles Baker,0,1,500,19879,0,0,2,9866,73,7,0
3001,Diamonds Are Forever,120,1,1971,UK,English,GP,7200000,43800000,36600000,1,Guy Hamilton,0,1,82,Desmond Llewelyn,0,1,244,Lois Maxwell,0,1,177,Jill St. John,0,1,175,1105,0,0,2,74249,276,6.7,0
3002,Action Jackson,96,1,1988,USA,English,R,7000000,20257000,13257000,1,Craig R. Baxley,0,1,22,Bill Duke,0,1,1000,Vanity,0,1,841,Carl Weathers,0,1,794,5282,1,978,2,7569,65,5.2,0
3003,A Single Man,99,1,2009,USA,English,R,7000000,9166863,2166863,1,Tom Ford,0,1,192,Colin Firth,0,1,14000,Teddy Sears,0,1,343,Keri Lynn Pratt,0,1,292,14816,1,16000,2,83182,247,7.6,0
3004,The Other Side of Heaven,113,1,2001,USA,English,PG,7000000,4720371,-2279629,0,Mitch Davis,0,1,7,Anne Hathaway,0,1,11000,Nathaniel Lees,0,1,43,Miriama Smith,0,1,35,11116,1,650,2,3203,85,6.5,0
3005,Cyrus,91,1,2010,USA,English,R,7000000,7455447,455447,1,Jay Duplass,0,1,157,Matt Walsh,0,1,490,Tim Guinee,0,1,259,Katie Aselton,0,1,224,1136,0,0,2,29967,126,6.3,0
3006,The Mighty Macs,99,1,2009,USA,English,G,7000000,1889522,-5110478,0,Tim Chambers,0,1,2,Ellen Burstyn,0,1,1000,Marley Shelton,0,1,690,Jennifer Butler,0,1,455,2589,1,797,2,1119,12,6.5,0
3007,Ca$h,118,1,2010,USA,English,R,7000000,46451,-6953549,0,Stephen Milburn Anderson,0,0,0,Chris Hemsworth,0,1,26000,Mike Starr,0,1,854,Paul Sanchez,0,1,410,27756,1,694,2,7663,38,6,0
3008,Boyz n the Hood,112,1,1991,USA,English,R,6000000,57504069,51504069,1,John Singleton,0,1,309,John Cothran,0,1,27,Lloyd Avery II,0,1,26,Na'Blonka Durden,0,1,15,106,0,0,2,94139,183,7.8,0
3009,Friends with Money,88,1,2006,USA,English,R,6500000,13367101,6867101,1,Nicole Holofcener,0,1,132,Greg Germann,0,1,435,Marin Hinkle,0,1,230,Jake Cherry,0,1,180,1140,1,515,2,19715,166,5.9,0
3010,The Work and the Glory II: American Zion,100,1,2005,USA,English,PG-13,6500000,2024854,-4475146,0,Sterling Van Wagenen,0,0,0,Emily Podleski,0,1,1000,Eric Johnson,0,1,373,Brenda Strong,0,1,266,1942,1,19,2,564,21,6.6,0
3011,A Home at the End of the World,97,1,2004,USA,English,R,6500000,1029017,-5470983,0,Michael Mayer,0,1,15,Robin Wright,0,1,18000,Matt Frewer,0,1,986,Sissy Spacek,0,1,874,21107,1,1000,2,12049,135,6.8,0
3012,Good Bye Lenin!,121,0,2003,Germany,German,R,4800000,4063859,-736141,0,Wolfgang Becker,0,1,31,Florian Lukas,0,1,65,Chulpan Khamatova,0,1,51,Burghart Klau??ner,0,1,43,200,1,11000,2,114407,225,7.7,0
3013,The Damned United,98,1,2009,UK,English,R,10000000,449558,-9550442,0,Tom Hooper,0,0,0,Stephen Graham,0,1,1000,Mark Bazeley,0,1,54,Maurice Ro??ves,0,1,27,1163,0,0,2,32307,75,7.6,0
3014,Grease,110,1,1978,USA,English,PG-13,6000000,181360000,175360000,1,Randal Kleiser,0,1,116,Olivia Newton-John,0,1,1000,Stockard Channing,0,1,944,Sid Caesar,0,1,898,5127,1,13000,2,170027,350,7.2,0
3015,Mary Poppins,139,1,1964,USA,English,Approved,6000000,102300000,96300000,1,Robert Stevenson,0,1,55,Ed Wynn,0,1,382,Glynis Johns,0,1,279,Elsa Lanchester,0,1,266,2045,0,0,2,107408,259,7.8,0
3016,Daddy Day Camp,89,1,2007,USA,English,PG,6000000,13235267,7235267,1,Fred Savage,0,0,0,Lochlyn Munro,0,1,555,Brian Doyle-Murray,0,1,484,Tamala Jones,0,1,405,1752,1,256,2,12339,32,2.9,0
3017,Miss March,90,1,2009,USA,English,R,6000000,4542775,-1457225,0,Zach Cregger,0,1,138,Hugh M. Hefner,0,1,373,Windell Middlebrooks,0,1,308,Raquel Alessi,0,1,263,1831,1,985,2,18313,73,5.1,0
3018,The Wackness,99,1,2008,USA,English,R,6000000,2077046,-3922954,0,Jonathan Levine,0,1,129,Mary-Kate Olsen,0,1,976,Aaron Yoo,0,1,617,Method Man,0,1,362,2748,0,0,2,27266,75,7,0
3019,Beastmaster 2: Through the Portal of Time,107,1,1991,USA,English,PG-13,6000000,869325,-5130675,0,Sylvio Tabet,0,0,0,Michael Berryman,0,1,721,Kari Wuhrer,0,1,514,Marc Singer,0,1,284,2000,1,125,2,2281,16,3.8,0
3020,The 5th Quarter,90,1,2010,USA,English,PG,6000000,399611,-5600389,0,Rick Bieber,0,1,11,Aidan Quinn,0,1,767,Kendrick Cross,0,1,529,Sammy Nagi Njuguna,0,1,316,2370,0,0,2,1245,29,5.7,0
3021,The Greatest,96,1,2009,USA,English,R,6000000,115862,-5884138,0,Shana Feste,0,1,19,Jennifer Ehle,0,1,1000,Zo?? Kravitz,0,1,943,Cara Seymour,0,1,71,2163,0,0,2,7394,50,6.7,0
3022,Do the Right Thing,120,1,1989,USA,English,R,6500000,27545445,21045445,1,Spike Lee,1,0,0,Ruby Dee,0,1,782,John Savage,0,1,652,Danny Aiello,0,1,388,2892,0,0,2,59524,418,7.9,0
3023,Monster,109,1,2003,USA,English,R,4500000,34468224,29968224,1,Patty Jenkins,0,1,260,Charlize Theron,0,1,9000,Bruce Dern,0,1,844,Pruitt Taylor Vince,0,1,592,11736,0,0,2,105568,533,7.3,0
3024,O,95,1,2001,USA,English,R,5000000,16017403,11017403,1,Tim Blake Nelson,0,1,596,Mekhi Phifer,0,1,1000,Andrew Keegan,0,1,835,John Heard,0,1,697,3300,0,0,2,17333,153,6.2,0
3025,Eve's Bayou,109,1,1997,USA,English,R,6000000,14821531,8821531,1,Kasi Lemmons,0,1,148,Jurnee Smollett-Bell,0,1,2000,Lynn Whitfield,0,1,434,Diahann Carroll,0,1,426,3843,1,599,2,6915,209,7.3,0
3026,Lone Star,135,1,1996,USA,English,R,5000000,13269963,8269963,1,John Sayles,0,1,407,Matthew McConaughey,0,1,11000,Clifton James,0,1,189,Miriam Colon,0,1,111,11400,0,0,2,23202,173,7.6,0
3027,The Barbarian Invasions,112,1,2003,Canada,French,R,6000000,3432342,-2567658,0,Denys Arcand,0,1,66,Marie-Jos??e Croze,0,1,150,St??phane Rousseau,0,1,28,Marina Hands,0,1,21,253,0,0,2,24921,166,7.7,0
3028,Made,95,1,2001,USA,English,R,5000000,5308707,308707,1,Jon Favreau,0,1,4000,Jon Favreau,0,1,4000,Faizon Love,0,1,585,Jonathan Silverman,0,1,334,5245,1,393,2,15053,165,6.4,0
3029,Heavenly Creatures,108,1,1994,New Zealand,English,R,5000000,3049135,-1950865,0,Peter Jackson,0,0,0,Kate Winslet,0,1,14000,Jed Brophy,0,1,433,Liz Mullane,0,1,88,14574,0,0,2,50197,265,7.4,0
3030,Zero Effect,116,1,1998,USA,English,R,5000000,1980338,-3019662,0,Jake Kasdan,0,1,52,Kim Dickens,0,1,624,Ryan O'Neal,0,1,385,Angela Featherstone,0,1,102,1209,1,507,2,12366,151,7,0
3031,Maggie,95,1,2015,USA,English,PG-13,8500000,131175,-8368825,0,Henry Hobson,0,1,9,Joely Richardson,0,1,584,J.D. Evermore,0,1,430,David A Cole,0,1,428,1885,1,22000,2,30219,200,5.6,0
3032,The Wash,93,1,2001,USA,English,R,4000000,10097096,6097096,1,DJ Pooh,0,1,69,Angell Conwell,0,1,522,Dr. Dre,0,1,231,DJ Pooh,0,1,69,955,1,842,2,5612,38,4.6,0
3033,My Soul to Take,107,1,2010,USA,English,R,25000000,14637490,-10362510,0,Wes Craven,0,0,0,Frank Grillo,0,1,798,Emily Meade,0,1,374,Zena Grey,0,1,255,2537,0,0,2,16411,136,4.8,0
3034,A Haunted House 2,86,1,2014,USA,English,R,4000000,17314483,13314483,1,Michael Tiddes,0,1,89,Ashley Rickards,0,1,986,Essence Atkins,0,1,713,Gabriel Iglesias,0,1,511,4073,0,0,2,14621,48,4.7,0
3035,The Rules of Attraction,110,1,2002,USA,English,R,4000000,6525762,2525762,1,Roger Avary,0,1,675,Ian Somerhalder,0,1,16000,Faye Dunaway,0,1,977,Clifton Collins Jr.,0,1,968,19928,0,0,2,44339,425,6.7,0
3036,Joe,117,1,2013,USA,English,R,4000000,371897,-3628103,0,David Gordon Green,0,1,234,Nicolas Cage,1,1,12000,Tye Sheridan,0,1,1000,Ronnie Gene Blevins,0,1,221,13607,1,11000,2,36494,118,6.9,0
3037,Futuro Beach,106,1,2014,Brazil,Portuguese,Unrated,4000000,20262,-3979738,0,Karim A??nouz,0,1,19,Wagner Moura,0,1,585,Clemens Schick,0,1,29,Jesu?_ta Barbosa,0,1,9,629,1,278,2,1738,10,6.1,0
3038,Major Dundee,152,1,1965,USA,English,Approved,3800000,14873,-3785127,0,Sam Peckinpah,0,1,541,James Coburn,0,1,773,Slim Pickens,0,1,575,Warren Oates,0,1,288,2888,1,251,2,5294,67,6.8,0
3039,The Good Heart,99,1,2009,Iceland,English,R,3800000,19959,-3780041,0,Dagur K??ri,0,1,29,Alice Olivia Clarke,0,1,117,Susan Blommaert,0,1,64,Stephen Henderson,0,1,64,298,0,0,2,3579,14,6.9,0
3040,Menace II Society,97,1,1993,USA,English,R,3500000,27900000,24400000,1,Albert Hughes,0,1,117,Jada Pinkett Smith,0,1,851,Larenz Tate,0,1,582,Khandi Alexander,0,1,556,3036,0,0,2,39508,96,7.5,0
3041,I Got the Hook Up,93,1,1998,USA,English,R,3500000,10305534,6805534,1,Michael Martin,0,0,0,Joe Estevez,0,1,625,Master P,0,1,118,Anthony Johnson,0,1,78,987,1,280,2,1721,38,3.9,0
3042,She's the One,96,1,1996,USA,English,R,3500000,9449219,5949219,1,Edward Burns,0,0,0,John Mahoney,0,1,385,Frank Vincent,0,1,356,Michael McGlone,0,1,111,995,1,453,2,13949,98,6.1,0
3043,Gods and Monsters,105,0,1998,USA,English,R,3500000,6390032,2890032,1,Bill Condon,0,1,386,Brendan Fraser,0,1,3000,Lynn Redgrave,0,1,258,Kevin J. O'Connor,0,1,248,4238,0,0,2,24977,229,7.5,0
3044,Human Traffic,99,1,1999,UK,English,R,2200000,104257,-2095743,0,Justin Kerrigan,0,1,8,Danny Dyer,0,1,798,John Simm,0,1,472,Shaun Parkes,0,1,78,1430,0,0,2,19194,160,7.1,0
3045,Goldfinger,110,1,1964,UK,English,Approved,3000000,51100000,48100000,1,Guy Hamilton,0,1,82,Honor Blackman,0,1,387,Gert Fr??be,0,1,202,Lois Maxwell,0,1,177,1198,0,0,2,139432,418,7.8,0
3046,Bowling for Columbine,120,0,2002,Germany,English,R,4000000,21244913,17244913,1,Michael Moore,0,1,909,Michael Moore,0,1,909,Dick Clark,0,1,504,Bill Clinton,0,1,184,1779,1,4000,2,123090,888,8,0
3047,The Bridge on the River Kwai,161,1,1957,UK,English,PG,3000000,27200000,24200000,1,David Lean,0,1,767,William Holden,0,1,682,Sessue Hayakawa,0,1,119,Jack Hawkins,0,1,87,1035,0,0,2,149444,273,8.2,1
3048,Thirteen Conversations About One Thing,104,1,2001,USA,English,R,4500000,3287435,-1212565,0,Jill Sprecher,0,1,11,Matthew McConaughey,0,1,11000,Rob McElhenney,0,1,813,Amy Irving,0,1,194,12250,1,430,2,8603,115,7.1,0
3049,Compadres,101,1,2016,Mexico,English,R,3000000,3105269,105269,1,Enrique Begne,0,0,0,Kevin Pollak,0,1,574,H??ctor Jim??nez,0,1,327,Erick Elias,0,1,165,1335,1,174,2,368,8,5,0
3050,Tanner Hall,96,1,2009,USA,English,R,3000000,5005,-2994995,0,Francesca Gregorini,0,1,15,Tom Everett Scott,0,1,433,Amy Sedaris,0,1,396,Chris Kattan,0,1,357,1929,1,448,2,2280,14,5.9,0
3051,Some Like It Hot,120,0,1959,USA,English,Not Rated,2883848,25000000,22116152,1,Billy Wilder,0,0,0,Nehemiah Persoff,0,1,105,Joe E. Brown,0,1,103,George Raft,0,1,102,527,1,10000,2,175196,350,8.3,1
3052,Beer League,86,1,2006,USA,English,R,2800000,475000,-2325000,0,Frank Sebastiano,0,1,3,Joe Lo Truglio,0,1,833,Laurie Metcalf,0,1,549,Seymour Cassel,0,1,327,2753,1,323,2,6930,53,6,0
3053,My Own Private Idaho,104,1,1991,USA,English,R,2500000,6401336,3901336,1,Gus Van Sant,0,1,835,Keanu Reeves,0,1,18000,Udo Kier,0,1,595,Flea,0,1,535,19923,0,0,2,36996,153,7.1,0
3054,The Other End of the Line,106,1,2008,UK,English,PG-13,14000000,115504,-13884496,0,James Dodson,0,1,8,Larry Miller,0,1,611,Anupam Kher,0,1,397,Shriya Saran,0,1,315,1739,0,0,2,4820,26,6.2,0
3055,The Toxic Avenger Part II,96,1,1989,USA,English,R,2300000,792966,-1507034,0,Michael Herz,0,1,6,Phoebe Legere,0,1,40,Jessica Dublin,0,1,30,Lisa Gaye,0,1,14,99,1,321,2,4663,40,5.1,0
3056,Thirteen,100,1,2003,USA,English,R,1500000,4599680,3099680,1,Catherine Hardwicke,0,1,308,Holly Hunter,0,1,1000,Sarah Clarke,0,1,482,Kip Pardue,0,1,374,2186,0,0,2,68222,545,6.8,0
3057,Winter's Bone,100,1,2010,USA,English,R,2000000,6531491,4531491,1,Debra Granik,0,1,81,Jennifer Lawrence,0,1,34000,Shelley Waggener,0,1,248,Lauren Sweetser,0,1,179,34446,1,20000,2,111658,297,7.2,0
3058,Harsh Times,116,1,2005,USA,English,R,2000000,3335839,1335839,1,David Ayer,0,1,453,J.K. Simmons,1,1,24000,Christian Bale,1,1,23000,Noel Gugliemi,0,1,2000,50313,0,0,2,54657,222,7,0
3059,House of D,96,1,2004,USA,English,PG-13,6000000,371081,-5628919,0,David Duchovny,0,0,0,Robin Williams,0,1,49000,Mark Margolis,0,1,1000,Frank Langella,0,1,902,51441,1,857,2,7479,86,7,0
3060,London,92,1,2005,UK,English,R,14000,12667,-1333,0,Hunter Richards,0,1,11,Jason Statham,0,1,26000,Chris Evans,0,1,11000,Dane Cook,0,1,1000,39518,0,0,2,19336,90,6.6,0
3061,Gangster's Paradise: Jerusalema,119,1,2008,South Africa,English,R,2000000,4958,-1995042,0,Ralph Ziman,0,1,5,Rapulana Seiphemo,0,1,29,Kenneth Nkosi,0,1,18,Robert Hobbs,0,1,12,86,1,1000,2,9689,23,7.8,0
3062,The Ghastly Love of Johnny X,106,0,2012,USA,English,Not Rated,2000000,2436,-1997564,0,Paul Bunnell,0,1,5,Kate Maberly,0,1,416,Kevin McCarthy,0,1,403,Paul Williams,0,1,356,1611,1,655,2,344,19,5.7,0
3063,River's Edge,99,0,1986,USA,English,R,1900000,4600000,2700000,1,Tim Hunter,0,1,28,Keanu Reeves,0,1,18000,Daniel Roebuck,0,1,1000,Ione Skye,0,1,223,19649,0,0,2,11763,111,7.1,0
3064,The Lunchbox,104,1,2013,India,Hindi,PG,1000000,4231500,3231500,1,Ritesh Batra,0,1,25,Nawazuddin Siddiqui,0,1,638,Nimrat Kaur,0,1,85,Lillete Dubey,0,1,73,822,1,16000,2,30479,162,7.8,0
3065,I Love Your Work,111,1,2003,USA,English,R,1650000,2580,-1647420,0,Adam Goldberg,0,1,1000,Judy Greer,0,1,2000,Marisa Coughlan,0,1,163,Nicky Katt,0,1,127,2564,1,63,2,1618,40,5.4,0
3066,Buffalo '66,110,1,1998,USA,English,R,1500000,2365931,865931,1,Vincent Gallo,0,1,787,Anjelica Huston,0,1,1000,Vincent Gallo,0,1,787,Jan-Michael Vincent,0,1,642,4762,0,0,2,36657,318,7.5,0
3067,Jack Reacher,130,1,2012,USA,English,PG-13,60000000,80033643,20033643,1,Christopher McQuarrie,0,1,188,Tom Cruise,1,1,10000,Robert Duvall,0,1,3000,David Oyelowo,0,1,1000,16385,1,38000,2,226583,448,7,0
3068,Journey from the Fall,135,1,2006,USA,Vietnamese,R,1592000,638951,-953049,0,Ham Tran,0,1,5,Long Nguyen,0,1,51,Kieu Chinh,0,1,24,Cat Ly,0,1,5,83,1,100,2,775,19,7.4,0
3069,The Basket,105,1,1999,USA,English,PG,1300000,609042,-690958,0,Rich Cowan,0,1,7,Eric Dane,0,1,2000,Karen Allen,0,1,783,Peter Coyote,0,1,548,3475,1,117,2,449,38,6.5,0
3070,Home Run,113,1,2013,USA,English,PG-13,1200000,2859955,1659955,1,David Boyd,0,1,29,Vivica A. Fox,0,1,890,Drew Waters,0,1,848,Scott Elrod,0,1,449,2681,0,0,2,2417,32,6,0
3071,Transamerica,103,1,2005,USA,English,R,1000000,9013113,8013113,1,Duncan Tucker,0,1,2,Kevin Zegers,0,1,2000,Felicity Huffman,0,1,508,Paul Borghese,0,1,226,3192,0,0,2,36321,230,7.4,0
3072,Walking and Talking,86,1,1996,UK,English,R,1000000,1277257,277257,1,Nicole Holofcener,0,1,132,Kevin Corrigan,0,1,778,Anne Heche,0,1,695,Vincent Pastore,0,1,584,2400,1,227,2,2629,32,6.8,0
3073,Wristcutters: A Love Story,88,1,2006,USA,English,R,1000000,104077,-895923,0,Goran Dukic,0,1,21,Leslie Bibb,0,1,1000,Patrick Fugit,0,1,835,Chase Ellison,0,1,772,4720,1,11000,2,46076,88,7.4,0
3074,The Battle of Shaker Heights,79,1,2003,USA,English,PG-13,1000000,279282,-720718,0,Efram Potelle,0,1,2,Shiri Appleby,0,1,855,Elden Henson,0,1,577,Kathleen Quinlan,0,1,551,2489,1,150,2,3806,49,6.1,0
3075,In Her Line of Fire,88,1,2006,Germany,English,R,1000000,721,-999279,0,Brian Trenchard-Smith,0,1,53,David Keith,0,1,563,Mariel Hemingway,0,1,288,Jesse Hutch,0,1,176,1284,1,42,2,783,12,4.1,0
3076,On the Waterfront,108,0,1954,USA,English,Not Rated,910000,9600000,8690000,1,Elia Kazan,0,1,603,Marlon Brando,0,1,10000,Karl Malden,0,1,416,Rod Steiger,0,1,279,11094,0,0,2,100890,281,8.2,1
3077,The Brass Teapot,101,1,2012,USA,English,R,900000,6643,-893357,0,Ramaa Mosley,0,1,6,Jack McBrayer,0,1,975,Michael Angarano,0,1,947,Alia Shawkat,0,1,727,4184,0,0,2,11965,39,6.4,0
3078,Latter Days,107,1,2003,USA,English,R,850000,819939,-30061,0,C. Jay Cox,0,1,6,Joseph Gordon-Levitt,0,1,23000,Rob McElhenney,0,1,813,Jacqueline Bisset,0,1,522,26017,0,0,2,14580,252,7.2,0
3079,A Separation,123,1,2011,Iran,Persian,PG-13,500000,7098492,6598492,1,Asghar Farhadi,0,0,0,Shahab Hosseini,0,1,786,Leila Hatami,0,1,712,Peyman Moaadi,0,1,620,2501,1,48000,2,151812,264,8.4,1
3080,Half Nelson,106,1,2006,USA,English,R,700000,2694973,1994973,1,Ryan Fleck,0,1,31,Ryan Gosling,0,1,33000,Tristan Mack Wilds,0,1,519,Jeff Lima,0,1,71,33734,0,0,2,70885,189,7.2,0
3081,Hav Plenty,84,1,1997,USA,English,R,650000,2301777,1651777,1,Christopher Scott Cherot,0,1,21,Hill Harper,0,1,465,Robinne Lee,0,1,170,Chenoa Maxwell,0,1,48,714,1,161,2,819,36,6.5,0
3082,Top Hat,81,0,1935,USA,English,Approved,609000,3000000,2391000,1,Mark Sandrich,0,1,10,Ginger Rogers,0,1,610,Edward Everett Horton,0,1,172,Eric Blore,0,1,23,824,1,1000,2,13269,98,7.8,0
3083,The Slaughter Rule,112,1,2002,USA,English,R,500000,13134,-486866,0,Alex Smith,0,1,12,Ryan Gosling,0,1,33000,Clea DuVall,0,1,1000,Eddie Spears,0,1,699,35294,1,183,2,2004,32,6.1,0
3084,The Living Wake,91,1,2007,USA,English,PG-13,500000,12055,-487945,0,Sol Tryon,0,0,0,Jim Gaffigan,0,1,472,Ann Dowd,0,1,185,Matthew Cowles,0,1,170,1047,1,339,2,739,10,6.5,0
3085,42nd Street,89,0,1933,USA,English,Unrated,439000,2300000,1861000,1,Lloyd Bacon,0,1,24,Ginger Rogers,0,1,610,Dick Powell,0,1,105,George Brent,0,1,45,995,1,439,2,7921,97,7.7,0
3086,What Happens in Vegas,101,1,2008,USA,English,PG-13,35000000,80276912,45276912,1,Tom Vaughan,0,1,12,Treat Williams,0,1,642,Andrew Daly,0,1,171,Michelle Krusiec,0,1,149,1026,0,0,2,140740,151,6.1,0
3087,Old Joy,76,1,2006,USA,English,Unrated,300000,255352,-44648,0,Kelly Reichardt,0,1,129,Daniel London,0,1,52,Lucy,0,1,44,Will Oldham,0,1,26,132,1,594,2,4423,57,6.7,0
3088,American Desi,100,1,2001,USA,English,Unrated,250000,902835,652835,1,Piyush Dinker Pandya,0,0,0,Purva Bedi,0,1,250,Rizwan Manji,0,1,89,Anil Kumar,0,1,51,454,1,133,2,1489,40,6.7,0
